,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profit,ROI,Year,nameYear
5008,submarine,1900000,467602,4581937,2681937,2.411545789473684,2011,submarine2011
661,sucker punch,75000000,36392502,89758389,14758389,1.19677852,2011,sucker punch2011
445,rio,90000000,143619809,487519809,397519809,5.416886766666667,2011,rio2011
1944,sanctum,30000000,23209310,108957098,78957098,3.631903266666667,2011,sanctum2011
3083,one day,15000000,13843771,59168692,44168692,3.9445794666666667,2011,one day2011
476,the three musketeers,90000000,20377913,139877913,49877913,1.5541990333333333,2011,the three musketeers2011
4103,tracker,6500000,0,3149,-6496851,0.0004844615384615385,2011,tracker2011
2002,xinhai geming,30000000,135739,8593154,-21406846,0.28643846666666667,2011,xinhai geming2011
724,the dilemma,70000000,48475290,70546865,546865,1.0078123571428572,2011,the dilemma2011
3226,margaret,14000000,47185,623292,-13376708,0.04452085714285714,2011,margaret2011
4096,shame,6500000,4002293,20412841,13912841,3.1404370769230767,2011,shame2011
2251,shark night 3d,25000000,18877153,18877153,-6122847,0.75508612,2011,shark night 3d2011
2099,spy kids all the time in the world,27000000,38536376,80681183,53681183,2.9881919629629627,2011,spy kids all the time in the world2011
450,the girl with the dragon tattoo,90000000,102515793,239373970,149373970,2.6597107777777778,2011,the girl with the dragon tattoo2011
1177,your highness,50000000,21596445,26121638,-23878362,0.52243276,2011,your highness2011
2090,limitless,27000000,79249455,155564919,128564919,5.761663666666666,2011,limitless2011
1998,machine gun preacher,30000000,538690,3721988,-26278012,0.12406626666666666,2011,machine gun preacher2011
4616,trolljegeren,3500000,253444,5706638,2206638,1.630468,2011,trolljegeren2011
928,priest,60000000,29136626,84154026,24154026,1.4025671,2011,priest2011
1127,i am number four,50000000,55100437,146195159,96195159,2.92390318,2011,i am number four2011
1924,larry crowne,30000000,35608245,61449135,31449135,2.0483045,2011,larry crowne2011
2130,new yearâs eve,26000000,54544638,146850273,120850273,5.648087423076923,2011,new yearâs eve2011
4153,the guard,6000000,5359774,21197454,15197454,3.532909,2011,the guard2011
1978,hoodwinked too hood vs evil,30000000,10143779,23353111,-6646889,0.7784370333333334,2011,hoodwinked too hood vs evil2011
4342,des hommes et des dieux,5000000,3954651,46263525,41263525,9.252705,2011,des hommes et des dieux2011
4851,go for it,2450000,180237,182358,-2267642,0.07443183673469388,2011,go for it2011
2231,the sitter,25000000,30542576,38749404,13749404,1.54997616,2011,the sitter2011
1633,horrible bosses,35000000,117538559,212417601,177417601,6.069074314285714,2011,horrible bosses2011
1092,super 8,50000000,127004179,257972745,207972745,5.1594549,2011,super 82011
1107,crazy stupid love,50000000,84351197,147142328,97142328,2.94284656,2011,crazy stupid love2011
1913,hanna,30000000,40259119,65343694,35343694,2.1781231333333335,2011,hanna2011
3167,elle sappelait sarah,14500000,7691700,25480031,10980031,1.7572435172413794,2011,elle sappelait sarah2011
4627,213,3500000,0,0,-3500000,0.0,2011,2132011
4368,tucker  dale vs evil,5000000,223838,5476793,476793,1.0953586,2011,tucker  dale vs evil2011
504,tower heist,85000000,78046570,150422946,65422946,1.7696817176470587,2011,tower heist2011
2249,the eagle,25000000,19490041,38993548,13993548,1.55974192,2011,the eagle2011
56,cars 2,200000000,191450875,560155383,360155383,2.800776915,2011,cars 22011
4809,fat sick  nearly dead,2600000,0,0,-2600000,0.0,2011,fat sick  nearly dead2011
4250,paranormal activity 3,5000000,104028807,207039844,202039844,41.4079688,2011,paranormal activity 32011
570,zookeeper,80000000,80360866,170805525,90805525,2.1350690625,2011,zookeeper2011
5642,weekend,190000,484592,1577585,1387585,8.303078947368421,2011,weekend2011
2886,beastly,17000000,27865571,38028230,21028230,2.236954705882353,2011,beastly2011
4245,dum maaro dum,5200000,564489,11633427,6433427,2.2371975,2011,dum maaro dum2011
1008,mr popperss penguins,55000000,68224452,189624452,134624452,3.4477173090909092,2011,mr popperss penguins2011
4753,tanner hall,3000000,5073,5073,-2994927,0.001691,2011,tanner hall2011
557,just go with it,80000000,103028109,214974953,134974953,2.6871869125,2011,just go with it2011
4169,snow flower and the secret fan,6000000,1348205,11348205,5348205,1.8913675,2011,snow flower and the secret fan2011
3150,the son of no one,15000000,30680,1148578,-13851422,0.07657186666666667,2011,the son of no one2011
4737,creature,3000000,331000,331000,-2669000,0.11033333333333334,2011,creature2011
4763,never back down 2 the beatdown,3000000,0,0,-3000000,0.0,2011,never back down 2 the beatdown2011
4228,le havre,5500000,611709,13480196,7980196,2.450944727272727,2011,le havre2011
4886,courageous,2000000,34522221,35185884,33185884,17.592942,2011,courageous2011
4230,salvation boulevard,5500000,28468,28468,-5471532,0.005176,2011,salvation boulevard2011
4624,the kick,3500000,0,40622,-3459378,0.011606285714285715,2011,the kick2011
4656,beginners,3200000,5790894,14314407,11114407,4.4732521875,2011,beginners2011
4833,super,2500000,327716,593933,-1906067,0.2375732,2011,super2011
4394,we have your husband,5000000,0,0,-5000000,0.0,2011,we have your husband2011
1957,fright night,30000000,18298649,40520649,10520649,1.3506883,2011,fright night2011
4806,la cara oculta,2600000,0,7033931,4433931,2.7053580769230767,2011,la cara oculta2011
2183,no strings attached,25000000,70662220,149228078,124228078,5.96912312,2011,no strings attached2011
4277,our idiot brother,5000000,24814830,25861249,20861249,5.1722498,2011,our idiot brother2011
548,alvin and the chipmunks chipwrecked,80000000,133107389,349088523,269088523,4.3636065375,2011,alvin and the chipmunks chipwrecked2011
4227,haevnen,5500000,1008098,15867314,10367314,2.8849661818181818,2011,haevnen2011
4732,hobo with a shotgun,3000000,703372,834953,-2165047,0.2783176666666667,2011,hobo with a shotgun2011
538,the hangover part ii,80000000,254464305,586464305,506464305,7.3308038125,2011,the hangover part ii2011
4147,bernie,6000000,9204489,10106975,4106975,1.6844958333333333,2012,bernie2012
4145,the words,6000000,11494838,16369708,10369708,2.7282846666666667,2012,the words2012
3189,the iron lady,14000000,29959436,115592104,101592104,8.256578857142857,2012,the iron lady2012
506,mirror mirror,85000000,64935167,173613482,88613482,2.0425115529411766,2012,mirror mirror2012
1773,step up revolution,33000000,35074677,165552290,132552290,5.0167360606060605,2012,step up revolution2012
5171,blue like jazz,1200000,595018,595018,-604982,0.49584833333333334,2012,blue like jazz2012
274,prometheus,125000000,126477084,402448265,277448265,3.21958612,2012,prometheus2012
5182,below zero,1200000,0,0,-1200000,0.0,2012,below zero2012
275,the bourne legacy,125000000,113203870,280355920,155355920,2.24284736,2012,the bourne legacy2012
1910,the cabin in the woods,30000000,42073277,70689968,40689968,2.3563322666666666,2012,the cabin in the woods2012
287,life of pi,120000000,124987022,620912003,500912003,5.174266691666666,2012,life of pi2012
5175,pink ribbons inc,1200000,26608,26608,-1173392,0.022173333333333333,2012,pink ribbons inc2012
2317,les petits mouchoirs,25000000,205505,48530887,23530887,1.94123548,2012,les petits mouchoirs2012
1343,21 jump street,42000000,138447667,202812429,160812429,4.828867357142857,2012,21 jump street2012
3235,seven psychopaths,13500000,15024049,33035736,19535736,2.4470915555555557,2012,seven psychopaths2012
362,cloud atlas,102000000,27108272,130673154,28673154,1.2811093529411766,2012,cloud atlas2012
368,django unchained,100000000,162805434,449948323,349948323,4.49948323,2012,django unchained2012
405,jin lãng shã san chai,100000000,311434,98227017,-1772983,0.98227017,2012,jin lãng shã san chai2012
4987,the legend of hellâs gate an american conspiracy,2000000,0,0,-2000000,0.0,2012,the legend of hellâs gate an american conspiracy2012
4988,highway,2000000,0,0,-2000000,0.0,2012,highway2012
380,the expendables 2,100000000,85028192,311979256,211979256,3.11979256,2012,the expendables 22012
5030,dysfunctional friends,1800000,0,0,-1800000,0.0,2012,dysfunctional friends2012
5183,crowsnest,1200000,0,0,-1200000,0.0,2012,crowsnest2012
1822,flight,31000000,93772375,160558438,129558438,5.179304451612904,2012,flight2012
3276,the perks of being a wallflower,13000000,17742948,33069303,20069303,2.5437925384615383,2012,the perks of being a wallflower2012
498,safe house,85000000,126181630,208542162,123542162,2.4534372,2012,safe house2012
2748,wont back down,19000000,5310554,5745503,-13254497,0.3023948947368421,2012,wont back down2012
3336,the paperboy,12500000,677200,4027663,-8472337,0.32221304,2012,the paperboy2012
3344,think like a man,12000000,91547205,113373764,101373764,9.447813666666667,2012,think like a man2012
917,trouble with the curve,60000000,35763137,47818913,-12181087,0.7969818833333333,2012,trouble with the curve2012
1253,taken 2,45000000,139854287,377807404,332807404,8.395720088888888,2012,taken 22012
718,underworld awakening,70000000,62321039,160379930,90379930,2.2911418571428572,2012,underworld awakening2012
2621,lockout,20000000,14326865,33943049,13943049,1.69715245,2012,lockout2012
5472,enter nowhere,500000,0,0,-500000,0.0,2012,enter nowhere2012
5017,beasts of the southern wild,1800000,12795746,23265132,21465132,12.925073333333334,2012,beasts of the southern wild2012
5667,sound of my voice,135000,408015,429448,294448,3.181096296296296,2012,sound of my voice2012
5280,hardflip,1000000,96734,96734,-903266,0.096734,2012,hardflip2012
1903,the three stooges,30000000,44338224,54052249,24052249,1.8017416333333334,2012,the three stooges2012
1777,safe,33000000,17142080,41495213,8495213,1.257430696969697,2012,safe2012
3750,amour,9700000,6738954,36787044,27087044,3.792478762886598,2012,amour2012
5609,burn,225000,1109276,1109276,884276,4.930115555555555,2012,burn2012
3209,fun size,14000000,9409538,11166615,-2833385,0.7976153571428571,2012,fun size2012
31,battleship,220000000,65233400,313477717,93477717,1.4248987136363636,2012,battleship2012
30,the amazing spiderman,220000000,262030663,757890267,537890267,3.444955759090909,2012,the amazing spiderman2012
4882,infected,2100000,0,0,-2100000,0.0,2012,infected2012
2719,de rouille et dâos,19500000,2061449,29393634,9893634,1.5073658461538462,2012,de rouille et dâos2012
4896,silent house,2000000,12739737,16610760,14610760,8.30538,2012,silent house2012
1363,man on a ledge,42000000,18620000,49621440,7621440,1.1814628571428571,2012,man on a ledge2012
2458,silver linings playbook,21000000,132092958,236412453,215412453,11.257735857142857,2012,silver linings playbook2012
1358,one for the money,42000000,26414527,36197221,-5802779,0.8618385952380953,2012,one for the money2012
1787,wanderlust,32500000,17288155,24159934,-8340066,0.7433825846153846,2012,wanderlust2012
495,hotel transylvania,85000000,148313048,378505812,293505812,4.453009552941176,2012,hotel transylvania2012
1351,here comes the boom,42000000,45290318,73239258,31239258,1.7437918571428572,2012,here comes the boom2012
1125,american reunion,50000000,56758835,236799211,186799211,4.73598422,2012,american reunion2012
4152,casa de mi padre,6000000,5909483,8446952,2446952,1.4078253333333333,2012,casa de mi padre2012
3987,magic mike,7000000,113721571,170549753,163549753,24.364250428571427,2012,magic mike2012
1752,stolen,35000000,289773,17967746,-17032254,0.5133641714285714,2012,stolen2012
1287,savages,45000000,47323100,82513490,37513490,1.833633111111111,2012,savages2012
3180,the possession,14000000,49130588,82925064,68925064,5.9232188571428575,2012,the possession2012
1033,the pirates band of misfits,55000000,31051126,136143605,81143605,2.4753382727272726,2012,the pirates band of misfits2012
3357,project x,12000000,54731865,103028188,91028188,8.585682333333333,2012,project x2012
2855,red lights,17700000,49521,14518884,-3181116,0.8202759322033898,2012,red lights2012
2707,zambezia,20000000,0,34454336,14454336,1.7227168,2012,zambezia2012
1435,the odd life of timothy green,40000000,51853450,55249159,15249159,1.381228975,2012,the odd life of timothy green2012
537,the hunger games,80000000,408010692,677923379,597923379,8.4740422375,2012,the hunger games2012
224,the twilight saga breaking dawn part 2,136200000,292324737,829724737,693524737,6.0919584214390605,2012,the twilight saga breaking dawn part 22012
5217,chernobyl diaries,1000000,18119640,42411721,41411721,42.411721,2012,chernobyl diaries2012
1083,ted,50000000,218665740,556016627,506016627,11.12033254,2012,ted2012
1936,the fiveyear engagement,30000000,28700285,61623819,31623819,2.0541273,2012,the fiveyear engagement2012
4182,deadfall,6000000,66351,1673635,-4326365,0.2789391666666667,2012,deadfall2012
4211,khiladi 786,5600000,385422,14683763,9083763,2.622100535714286,2012,khiladi 7862012
3378,katy perry part of me,12000000,25326071,32700439,20700439,2.7250365833333334,2012,katy perry part of me2012
2513,tyler perrys madeas witness protection,20000000,65653242,66950887,46950887,3.34754435,2012,tyler perrys madeas witness protection2012
2690,the oogieloves in the big balloon adventure,20000000,1065907,1065907,-18934093,0.05329535,2012,the oogieloves in the big balloon adventure2012
3763,jab tak hai jaan,9200000,3047539,5806666,-3393334,0.631159347826087,2012,jab tak hai jaan2012
4825,robot  frank,2500000,3317468,4934356,2434356,1.9737424,2012,robot  frank2012
3823,polisse,8900000,176988,22744132,13844132,2.5555204494382022,2012,polisse2012
3354,chronicle,12000000,64575175,123681790,111681790,10.306815833333333,2012,chronicle2012
5234,october baby,1000000,5355847,5391992,4391992,5.391992,2012,october baby2012
5195,serbuan maut,1100000,4105123,9297407,8197407,8.452188181818181,2012,serbuan maut2012
4812,2016 obamaâs america,2500000,33349941,33349941,30849941,13.3399764,2012,2016 obamaâs america2012
5211,the devil inside,1000000,53262945,101759490,100759490,101.75949,2012,the devil inside2012
1065,zero dark thirty,52500000,95720716,134612435,82112435,2.564046380952381,2012,zero dark thirty2012
5427,high road,546173,0,0,-546173,0.0,2012,high road2012
3185,tyler perrys good deeds,14000000,35025791,35579177,21579177,2.5413697857142856,2012,tyler perrys good deeds2012
1841,the vow,30000000,125014030,197618160,167618160,6.587272,2012,the vow2012
4205,the inbetweeners,5700000,35955,86051320,80351320,15.096722807017544,2012,the inbetweeners2012
4202,trade of innocents,5800000,15091,15091,-5784909,0.002601896551724138,2012,trade of innocents2012
5622,middle of nowhere,200000,236806,236806,36806,1.18403,2012,middle of nowhere2012
4973,the ghastly love of johnny x,2000000,2436,2436,-1997564,0.001218,2012,the ghastly love of johnny x2012
1212,anna karenina,49000000,12816367,71004627,22004627,1.4490740204081634,2012,anna karenina2012
1314,dredd,45000000,13414714,41467606,-3532394,0.9215023555555556,2012,dredd2012
5732,foreign letters,40000,0,0,-40000,0.0,2012,foreign letters2012
1326,argo,44500000,136025503,227140757,182640757,5.104286674157303,2012,argo2012
1325,foodfight,45000000,0,73706,-44926294,0.0016379111111111111,2012,foodfight2012
4072,house at the end of the street,6900000,31611916,44103982,37203982,6.391881449275362,2012,house at the end of the street2012
2457,to rome with love,21500000,16684352,74326015,52826015,3.457023953488372,2012,to rome with love2012
1874,hope springs,30000000,63536011,133085295,103085295,4.4361765,2012,hope springs2012
3929,wuthering heights,8000000,100915,2721534,-5278466,0.34019175,2012,wuthering heights2012
3351,act of valor,12000000,70012847,82497035,70497035,6.874752916666667,2012,act of valor2012
5232,the sessions,1000000,6002451,11495204,10495204,11.495204,2012,the sessions2012
3311,womb,13000000,0,0,-13000000,0.0,2012,womb2012
413,ice age continental drift,95000000,161321843,879765137,784765137,9.26068565263158,2012,ice age continental drift2012
4966,the first time,2000000,17061,17061,-1982939,0.0085305,2012,the first time2012
2276,cirque du soleil worlds away,25000000,12512862,28012862,3012862,1.12051448,2012,cirque du soleil worlds away2012
1868,looper,30000000,66486205,170466405,140466405,5.6822135,2012,looper2012
4042,we need to talk about kevin,7000000,1738692,10765283,3765283,1.5378975714285714,2012,we need to talk about kevin2012
5712,hayride,60000,0,0,-60000,0.0,2012,hayride2012
417,the campaign,95000000,86907746,104907746,9907746,1.1042920631578947,2012,the campaign2012
5184,airborne,1200000,0,0,-1200000,0.0,2012,airborne2012
3338,a little bit of heaven,12500000,10011,1100287,-11399713,0.08802296,2012,a little bit of heaven2012
5199,beyond the black rainbow,1100000,56491,56491,-1043509,0.051355454545454544,2012,beyond the black rainbow2012
2874,pitch perfect,17000000,65001093,116044347,99044347,6.826138058823529,2012,pitch perfect2012
18,the hobbit an unexpected journey,250000000,303003568,1017003568,767003568,4.068014272,2012,the hobbit an unexpected journey2012
5711,the fp,60000,0,0,-60000,0.0,2012,the fp2012
3081,killing them softly,15000000,14945541,39238443,24238443,2.6158962,2012,killing them softly2012
728,rock of ages,70000000,38518613,61031932,-8968068,0.8718847428571429,2012,rock of ages2012
3078,the man with the iron fists,15000000,15634090,22018988,7018988,1.4679325333333333,2012,the man with the iron fists2012
5330,trance,950000,0,0,-950000,0.0,2012,trance2012
5333,lfe happens,930000,30905,30905,-899095,0.03323118279569892,2012,lfe happens2012
2666,chasing mavericks,20000000,6002756,8300821,-11699179,0.41504105,2012,chasing mavericks2012
4730,damsels in distress,3000000,1007535,1324299,-1675701,0.441433,2012,damsels in distress2012
196,madagascar 3 europes most wanted,145000000,216391482,746921271,601921271,5.151181179310345,2012,madagascar 3 europes most wanted2012
1709,premium rush,35000000,20275446,31393201,-3606799,0.8969486,2012,premium rush2012
3698,coriolanus,10000000,749641,2179623,-7820377,0.2179623,2012,coriolanus2012
201,rise of the guardians,145000000,103412758,306900902,161900902,2.116557944827586,2012,rise of the guardians2012
2194,the grey,25000000,51580136,81249176,56249176,3.24996704,2012,the grey2012
609,journey 2 the mysterious island,79000000,103860290,318146162,239146162,4.027166607594936,2012,journey 2 the mysterious island2012
4734,bachelorette,3000000,446770,12577401,9577401,4.192467,2012,bachelorette2012
2144,the raven,26000000,16008272,30601801,4601801,1.176992346153846,2012,the raven2012
4239,hodejegerne,5250000,1200010,20188740,14938740,3.845474285714286,2012,hodejegerne2012
2137,lawless,26000000,37397291,54393687,28393687,2.0920648846153846,2012,lawless2012
3554,the best exotic marigold hotel,10000000,46383639,134639780,124639780,13.463978,2012,the best exotic marigold hotel2012
772,lincoln,65000000,182207973,273346281,208346281,4.2053274,2012,lincoln2012
888,paranorman,60000000,56003051,108119662,48119662,1.8019943666666667,2012,paranorman2012
118,snow white and the huntsman,170000000,155136755,401021746,231021746,2.3589514470588235,2012,snow white and the huntsman2012
4555,a lonely place to die,4000000,0,442550,-3557450,0.1106375,2012,a lonely place to die2012
4557,the loved ones,4000000,0,12302,-3987698,0.0030755,2012,the loved ones2012
764,abraham lincoln vampire hunter,67500000,37519139,137489730,69989730,2.036884888888889,2012,abraham lincoln vampire hunter2012
777,les miserables,65000000,148809770,442169052,377169052,6.8026008,2012,les miserables2012
5672,your sisters sister,120000,1597486,3090593,2970593,25.754941666666667,2012,your sisters sister2012
4562,the helpers,4000000,0,0,-4000000,0.0,2012,the helpers2012
4565,how to fall in love,4000000,0,0,-4000000,0.0,2012,how to fall in love2012
5311,truth or die,1000000,0,0,-1000000,0.0,2012,truth or die2012
762,doctor seuss the lorax,67500000,214030500,350976753,283476753,5.1996556,2012,doctor seuss the lorax2012
617,astãrix et obãlix au service de sa majestã,77600000,0,60680125,-16919875,0.7819603737113402,2012,astãrix et obãlix au service de sa majestã2012
1458,the guilt trip,40000000,37134215,41294674,1294674,1.03236685,2012,the guilt trip2012
1547,frankenweenie,39000000,35287788,81150788,42150788,2.0807894358974357,2012,frankenweenie2012
972,ghost rider spirit of vengeance,57000000,51774002,149217355,92217355,2.6178483333333333,2012,ghost rider spirit of vengeance2012
3744,detention,10000000,0,0,-10000000,0.0,2012,detention2012
5342,the giant mechanical man,900000,7396,7396,-892604,0.008217777777777777,2012,the giant mechanical man2012
970,thats my boy,57500000,36931089,58085235,585235,1.010178,2012,thats my boy2012
2932,moonrise kingdom,16000000,45512466,68848446,52848446,4.303027875,2012,moonrise kingdom2012
5353,celeste and jesse forever,840000,3103407,3787689,2947689,4.5091535714285715,2012,celeste and jesse forever2012
960,red tails,58000000,49876377,50365498,-7634502,0.8683706551724137,2012,red tails2012
1026,the watch,55000000,34353000,67130045,12130045,1.2205462727272727,2012,the watch2012
5347,for a good time call,850000,1251749,1386088,536088,1.6306917647058823,2012,for a good time call2012
5691,indie game the movie,100000,0,0,-100000,0.0,2012,indie game the movie2012
5351,snitch,850000,0,0,-850000,0.0,2012,snitch2012
3689,killer joe,10000000,1291645,4659110,-5340890,0.465911,2012,killer joe2012
3714,high school,10000000,139034,248133,-9751867,0.0248133,2012,high school2012
1699,alex cross,35000000,25888412,35426759,426759,1.0121931142857143,2012,alex cross2012
2677,the cold light of day,20000000,3763583,25361206,5361206,1.2680603,2012,the cold light of day2012
2903,the apparition,17000000,4936819,10637281,-6362719,0.6257224117647059,2012,the apparition2012
4743,tim and erics billion dollar movie,3000000,201436,223652,-2776348,0.07455066666666667,2012,tim and erics billion dollar movie2012
2178,parental guidance,25000000,77267296,120832383,95832383,4.83329532,2012,parental guidance2012
3413,for greater glory the true story of cristiada,12000000,5669081,10026255,-1973745,0.83552125,2012,for greater glory the true story of cristiada2012
3408,arbitrage,12000000,7919574,35830713,23830713,2.98589275,2012,arbitrage2012
2184,contraband,25000000,66528000,98406855,73406855,3.9362742,2012,contraband2012
34,men in black 3,215000000,179020854,654213485,439213485,3.042853418604651,2012,men in black 32012
2186,the lucky one,25000000,60457138,96633833,71633833,3.86535332,2012,the lucky one2012
4752,the divide,3000000,18000,156362,-2843638,0.05212066666666667,2012,the divide2012
4258,paranormal activity 4,5000000,53900335,142817992,137817992,28.5635984,2012,paranormal activity 42012
4417,barfi,4600000,2804874,36751984,32151984,7.989561739130435,2012,barfi2012
5310,snow white a deadly summer,1000000,0,0,-1000000,0.0,2012,snow white a deadly summer2012
1586,the master,37500000,16247159,50647416,13147416,1.35059776,2012,the master2012
2959,people like us,16000000,12431792,12617472,-3382528,0.788592,2012,people like us2012
5376,safety not guaranteed,750000,4010957,4422318,3672318,5.896424,2012,safety not guaranteed2012
5595,the frozen,250000,0,0,-250000,0.0,2012,the frozen2012
1500,a thousand words,40000000,18450127,20790486,-19209514,0.51976215,2012,a thousand words2012
2381,kari gurashi no arietti,23000000,19192510,151496097,128496097,6.586786826086956,2012,kari gurashi no arietti2012
1499,the impossible,40000000,19019882,169590606,129590606,4.23976515,2012,the impossible2012
3664,jeff who lives at home,10000000,4269426,4708127,-5291873,0.4708127,2012,jeff who lives at home2012
5369,kill list,800000,29063,462206,-337794,0.5777575,2012,kill list2012
186,wrath of the titans,150000000,83670083,305270083,155270083,2.035133886666667,2012,wrath of the titans2012
1498,big miracle,40000000,20157300,25268680,-14731320,0.631717,2012,big miracle2012
4668,sinister,3000000,48086903,87727807,84727807,29.242602333333334,2012,sinister2012
188,dark shadows,150000000,79727149,238202668,88202668,1.5880177866666667,2012,dark shadows2012
5377,the innkeepers,750000,78396,1011535,261535,1.3487133333333334,2012,the innkeepers2012
13,john carter,275000000,73058679,282778100,7778100,1.028284,2012,john carter2012
5401,after,650000,0,0,-650000,0.0,2012,after2012
2978,vamps,16000000,3361,94812,-15905188,0.00592575,2012,vamps2012
10,the dark knight rises,275000000,448139099,1084439099,809439099,3.9434149054545453,2012,the dark knight rises2012
2416,diary of a wimpy kid dog days,22000000,49008662,77229695,55229695,3.510440681818182,2012,diary of a wimpy kid dog days2012
2604,silent hill revelation 3d,20000000,17530219,55975672,35975672,2.7987836,2012,silent hill revelation 3d2012
2085,joyful noise,27500000,30932113,31157914,3657914,1.1330150545454545,2012,joyful noise2012
4395,shouldve been romeo,5000000,0,0,-5000000,0.0,2012,shouldve been romeo2012
5452,the other dream team,500000,134109,314444,-185556,0.628888,2012,the other dream team2012
3595,sparkle,10000000,24397469,24660323,14660323,2.4660323,2012,sparkle2012
4381,mientras duermes,5000000,0,9109597,4109597,1.8219194,2012,mientras duermes2012
130,wreckit ralph,165000000,189412677,496511521,331511521,3.0091607333333332,2012,wreckit ralph2012
51,skyfall,200000000,304360277,1110526981,910526981,5.552634905,2012,skyfall2012
2382,haywire,23000000,18942396,36374700,13374700,1.581508695652174,2012,haywire2012
3651,the collection,10000000,6810754,8890094,-1109906,0.8890094,2012,the collection2012
3670,atlas shrugged part ii,10000000,3336053,3336053,-6663947,0.3336053,2012,atlas shrugged part ii2012
4561,replicas,4000000,0,0,-4000000,0.0,2012,replicas2012
5481,el rey de najayo,500000,0,0,-500000,0.0,2012,el rey de najayo2012
3647,seeking a friend for the end of the world,10000000,7078738,11766959,1766959,1.1766959,2012,seeking a friend for the end of the world2012
5772,newlyweds,9000,4584,4584,-4416,0.5093333333333333,2012,newlyweds2012
795,the dictator,65000000,59650222,180148897,115148897,2.7715214923076923,2012,the dictator2012
4524,holy motors,4000000,641054,4230426,230426,1.0576065,2012,holy motors2012
3511,le prãnom,11000000,61611,25307405,14307405,2.300673181818182,2012,le prãnom2012
3028,end of watch,15000000,41003371,57586606,42586606,3.8391070666666667,2012,end of watch2012
3513,lol,11000000,0,10431506,-568494,0.9483187272727273,2012,lol2012
3517,les intouchables,10800000,13182281,484873045,474073045,44.89565231481482,2012,les intouchables2012
4467,snabba cash,4300000,188870,10212403,5912403,2.374977441860465,2012,snabba cash2012
1644,this is 40,35000000,67544505,90221182,55221182,2.5777480571428573,2012,this is 402012
5560,some guy who kills people,300000,0,0,-300000,0.0,2012,some guy who kills people2012
3017,the woman in black,15000000,54333290,128955898,113955898,8.597059866666667,2012,the woman in black2012
5567,compliance,270000,319285,830700,560700,3.0766666666666667,2012,compliance2012
803,resident evil retribution,65000000,42345531,240647629,175647629,3.7022712153846156,2012,resident evil retribution2012
4403,the awakening,4900000,95933,6924321,2024321,1.4131267346938776,2012,the awakening2012
867,jack reacher,60000000,80070736,217370736,157370736,3.6228456,2012,jack reacher2012
3433,darling companion,12000000,793352,1200346,-10799654,0.10002883333333333,2012,darling companion2012
1585,what to expect when youre expecting,37500000,41152203,88473016,50973016,2.3592804266666665,2012,what to expect when youre expecting2012
797,this means war,65000000,54760791,156974557,91974557,2.4149931846153847,2012,this means war2012
2436,hit  run,22000000,13749300,17216955,-4783045,0.7825888636363636,2012,hit  run2012
5473,girls gone dead,500000,0,0,-500000,0.0,2012,girls gone dead2012
800,red dawn,65000000,44806783,48164150,-16835850,0.740986923076923,2012,red dawn2012
5552,nothing but a man,300000,17241,17241,-282759,0.05747,2012,nothing but a man2012
4517,samsara,4000000,2672413,5966671,1966671,1.49166775,2012,samsara2012
76,brave,185000000,237282182,554606532,369606532,2.997873145945946,2012,brave2012
1427,escape from planet earth,40000000,57012977,74156610,34156610,1.85391525,2013,escape from planet earth2013
925,the mortal instruments city of bones,60000000,31165421,75965567,15965567,1.2660927833333333,2013,the mortal instruments city of bones2013
1710,broken city,35000000,19701164,34480045,-519955,0.9851441428571429,2013,broken city2013
2010,space pirate captain harlock,30000000,0,310985,-29689015,0.010366166666666666,2013,space pirate captain harlock2013
1717,parker,35000000,17616641,48543388,13543388,1.386953942857143,2013,parker2013
4407,only god forgives,4800000,775849,4494560,-305440,0.9363666666666667,2013,only god forgives2013
3066,the place beyond the pines,15000000,21403519,47011449,32011449,3.1340966,2013,the place beyond the pines2013
3394,about time,12000000,15323921,89309178,77309178,7.4424315,2013,about time2013
3390,nebraska,12000000,17654912,24761360,12761360,2.0634466666666667,2013,nebraska2013
5726,a true story,45000,0,0,-45000,0.0,2013,a true story2013
3758,rekill,9500000,0,0,-9500000,0.0,2013,rekill2013
3364,philomena,12000000,37709979,98963392,86963392,8.246949333333333,2013,philomena2013
1952,runner runner,30000000,19316646,60512680,30512680,2.0170893333333333,2013,runner runner2013
5741,paraphobia,30000,0,0,-30000,0.0,2013,paraphobia2013
3822,a haunting in connecticut 2 the ghosts of georgia,9000000,0,0,-9000000,0.0,2013,a haunting in connecticut 2 the ghosts of georgia2013
20,the hobbit the desolation of smaug,250000000,258366855,960366855,710366855,3.84146742,2013,the hobbit the desolation of smaug2013
4363,aint them bodies saints,5000000,391611,1075009,-3924991,0.2150018,2013,aint them bodies saints2013
1734,mandela long walk to freedom,35000000,8323085,29890402,-5109598,0.8540114857142858,2013,mandela long walk to freedom2013
1806,the incredible burt wonderstone,32000000,22537881,27392609,-4607391,0.85601903125,2013,the incredible burt wonderstone2013
3275,admission,13000000,18007317,18733666,5733666,1.4410512307692307,2013,admission2013
3269,21 and over,13000000,25682380,42195766,29195766,3.245828153846154,2013,21 and over2013
1103,disney planes,50000000,90282580,238059569,188059569,4.76119138,2013,disney planes2013
4272,dallas buyers club,5000000,27298285,60611845,55611845,12.122369,2013,dallas buyers club2013
