,Unnamed: 0_x,tconst,primary_title,original_title,start_year,runtime_minutes,genres,Action,Crime,Drama,Biography,Comedy,Fantasy,Horror,Thriller,Adventure,Animation,Documentary,History,Mystery,Science Fiction,Romance,Family,War,Music,Sport,Western,Musical,Adult,News,Link,start_year_str,Unnamed: 0_y,Title,Studio,Domestic Gross_x,Foreign Gross,Year_x,Clean Title,Unnamed: 0_x,Average Rating,Number of Votes,Unnamed: 0_y,Movie,Production Budget,Domestic Gross_y,Worldwide Gross,Profit,ROI,Year_y,nameYear
619,19734,tt1840309,Divergent,Divergent,2014,139.0,"Action,Adventure,Mystery",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,divergent2014,2014,1504,Divergent,LG/S,150900000.0,137900000,2014,divergent,17623,6.7,399703,494,divergent,85000000,150947895,276014965,191014965,3.2472348823529416,2014,divergent2014
620,19743,tt1840417,The Words,The Words,2012,102.0,"Drama,Mystery,Romance",False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,the words2012,2012,883,The Words,CBS,11500000.0,1700000,2012,the words,40896,7.1,70308,4145,the words,6000000,11494838,16369708,10369708,2.7282846666666667,2012,the words2012
621,19899,tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier,2014,136.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,captain america the winter soldier2014,2014,1483,Captain America: The Winter Soldier,BV,259800000.0,454500000,2014,captain america the winter soldier,21337,7.8,666252,115,captain america the winter soldier,170000000,259746958,714401889,544401889,4.202364052941176,2014,captain america the winter soldier2014
622,20214,tt1850457,Sisters,Sisters,2015,118.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,sisters2015,2015,1935,Sisters,Uni.,87000000.0,18000000,2015,sisters,4645,6.0,58994,1856,sisters,30000000,87044645,106030660,76030660,3.534355333333333,2015,sisters2015
623,20342,tt1853728,Django Unchained,Django Unchained,2012,165.0,"Drama,Western",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,django unchained2012,2012,743,Django Unchained,Wein.,162800000.0,262600000,2012,django unchained,38058,8.4,1211405,368,django unchained,100000000,162805434,449948323,349948323,4.49948323,2012,django unchained2012
624,20385,tt1854564,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,2013,106.0,"Adventure,Family,Fantasy",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,percy jackson sea of monsters2013,2013,1166,Percy Jackson: Sea of Monsters,Fox,68600000.0,131300000,2013,percy jackson sea of monsters,36419,5.8,102313,463,percy jackson sea of monsters,90000000,68559554,200859554,110859554,2.2317728222222217,2013,percy jackson sea of monsters2013
625,20404,tt1855199,End of Watch,End of Watch,2012,109.0,"Action,Crime,Drama",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,end of watch2012,2012,831,End of Watch,ORF,41000000.0,7100000,2012,end of watch,36420,7.6,211308,3028,end of watch,15000000,41003371,57586606,42586606,3.8391070666666662,2012,end of watch2012
626,20429,tt1855325,Resident Evil: Retribution,Resident Evil: Retribution,2012,95.0,"Action,Horror,Sci-Fi",True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,resident evil retribution2012,2012,759,Resident Evil: Retribution,SGem,42300000.0,197700000,2012,resident evil retribution,1121,5.4,125191,803,resident evil retribution,65000000,42345531,240647629,175647629,3.702271215384616,2012,resident evil retribution2012
627,20468,tt1856101,Blade Runner 2049,Blade Runner 2049,2017,164.0,"Drama,Mystery,Sci-Fi",False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,blade runner 20492017,2017,2793,Blade Runner 2049,WB,92100000.0,167200000,2017,blade runner 2049,49408,8.0,376241,79,blade runner 2049,185000000,92054159,259357408,74357408,1.4019319351351351,2017,blade runner 20492017
628,20628,tt1859650,To Rome with Love,To Rome with Love,2012,112.0,"Comedy,Music,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,to rome with love2012,2012,811,To Rome with Love,SPC,16700000.0,56600000,2012,to rome with love,60826,6.3,79381,2457,to rome with love,21500000,16684352,74326015,52826015,3.4570239534883718,2012,to rome with love2012
629,20632,tt1860213,Dirty Grandpa,Dirty Grandpa,2016,102.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,dirty grandpa2016,2016,2400,Dirty Grandpa,LGF,35600000.0,58500000,2016,dirty grandpa,54796,5.9,101393,3461,dirty grandpa,11500000,35593113,105078449,93578449,9.137256434782607,2016,dirty grandpa2016
630,20657,tt1860353,Turbo,Turbo,2013,96.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,turbo2013,2013,1153,Turbo,Fox,83000000.0,199500000,2013,turbo,54798,6.4,74639,230,turbo,135000000,83028130,286896578,151896578,2.1251598370370366,2013,turbo2013
631,20660,tt1860357,Deepwater Horizon,Deepwater Horizon,2016,107.0,"Action,Drama,History",True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,deepwater horizon2016,2016,2387,Deepwater Horizon,LG/S,61400000.0,60400000,2016,deepwater horizon,7861,7.1,133303,146,deepwater horizon,156000000,61433527,122603824,-33396176,0.7859219487179487,2016,deepwater horizon2016
632,20703,tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,safety not guaranteed2012,2012,934,Safety Not Guaranteed,FD,4000000.0,,2012,safety not guaranteed,21346,7.0,111907,5376,safety not guaranteed,750000,4010957,4422318,3672318,5.896424,2012,safety not guaranteed2012
633,20911,tt1866249,The Sessions,The Sessions,2012,95.0,"Biography,Comedy,Drama",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the sessions2012,2012,901,The Sessions,FoxS,6000000.0,3100000,2012,the sessions,4658,7.2,39731,5232,the sessions,1000000,6002451,11495204,10495204,11.495204,2012,the sessions2012
634,21079,tt1869716,The East,The East,2013,116.0,"Adventure,Drama,Thriller",False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the east2013,2013,1331,The East,FoxS,2300000.0,99700,2013,the east,13625,6.8,46804,4098,the east,6500000,2274649,3027956,-3472044,0.4658393846153846,2013,the east2013
635,21122,tt1870529,Won't Back Down,Won't Back Down,2012,121.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,wont back down2012,2012,926,Won't Back Down,Fox,5300000.0,,2012,wont back down,38070,6.4,5915,2748,wont back down,19000000,5310554,5745503,-13254497,0.3023948947368421,2012,wont back down2012
636,21195,tt1872181,The Amazing Spider-Man 2,The Amazing Spider-Man 2,2014,142.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,the amazing spiderman 22014,2014,1485,The Amazing Spider-Man 2,Sony,202900000.0,506100000,2014,the amazing spiderman 2,28137,6.6,388363,55,the amazing spiderman 2,200000000,202853933,708996336,508996336,3.54498168,2014,the amazing spiderman 22014
637,21197,tt1872194,The Judge,The Judge,2014,141.0,"Crime,Drama",False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the judge2014,2014,1557,The Judge,WB,47100000.0,37300000,2014,the judge,38074,7.4,162952,1140,the judge,50000000,47119388,76119388,26119388,1.52238776,2014,the judge2014
638,21309,tt1876451,Sparkle,Sparkle,2012,116.0,"Drama,Music",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,sparkle2012,2012,862,Sparkle,TriS,24400000.0,240000,2012,sparkle,36441,5.7,5643,3595,sparkle,10000000,24397469,24660323,14660323,2.4660322999999997,2012,sparkle2012
639,21344,tt1877832,X-Men: Days of Future Past,X-Men: Days of Future Past,2014,132.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,xmen days of future past2014,2014,1482,X-Men: Days of Future Past,Fox,233900000.0,513900000,2014,xmen days of future past,6312,8.0,620079,54,xmen days of future past,200000000,233921534,747862775,547862775,3.739313875,2014,xmen days of future past2014
640,21351,tt1878841,The Darkness,The Darkness,2016,92.0,"Horror,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the darkness2016,2016,2496,The Darkness,BH Tilt,10800000.0,,2016,the darkness,21362,4.4,12435,4497,the darkness,4000000,10753574,10898293,6898293,2.72457325,2016,the darkness2016
641,21357,tt1878870,The Edge of Seventeen,The Edge of Seventeen,2016,104.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the edge of seventeen2016,2016,2472,The Edge of Seventeen,STX,14400000.0,4400000,2016,the edge of seventeen,34858,7.3,87602,3785,the edge of seventeen,9000000,14431633,19096003,10096003,2.121778111111111,2016,the edge of seventeen2016
642,21427,tt1881002,Maggie,Maggie,2015,95.0,"Drama,Horror",False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,maggie2015,2015,2176,Maggie,RAtt.,187000.0,,2015,maggie,44389,5.6,38671,4446,maggie,4500000,187112,1027760,-3472240,0.2283911111111111,2015,maggie2015
643,21849,tt1895587,Spotlight,Spotlight,2015,129.0,"Crime,Drama",False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,spotlight2015,2015,1942,Spotlight,ORF,45100000.0,53200000,2015,spotlight,28926,8.1,365110,2533,spotlight,20000000,45055776,92088460,72088460,4.604423000000001,2015,spotlight2015
644,127219,tt7785302,Spotlight,Spotlight,2015,99.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,spotlight2015,2015,1942,Spotlight,ORF,45100000.0,53200000,2015,spotlight,41981,8.0,12,2533,spotlight,20000000,45055776,92088460,72088460,4.604423000000001,2015,spotlight2015
645,21981,tt1904996,Parker,Parker,2013,118.0,"Action,Crime,Thriller",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,parker2013,2013,1241,Parker,FD,17600000.0,28600000,2013,parker,44411,6.2,105529,1717,parker,35000000,17616641,48543388,13543388,1.386953942857143,2013,parker2013
646,22051,tt1907668,Flight,Flight,2012,138.0,"Drama,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,flight2012,2012,773,Flight,Par.,93800000.0,68000000,2012,flight,66401,7.3,303009,1822,flight,31000000,93772375,160558438,129558438,5.179304451612904,2012,flight2012
647,22147,tt1911644,The Call,The Call,2013,94.0,"Crime,Drama,Horror",False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the call2013,2013,1218,The Call,TriS,51900000.0,16700000,2013,the call,60855,6.7,103780,3313,the call,12800000,51872378,69821476,57021476,5.4548028125,2013,the call2013
648,22148,tt1911658,Penguins of Madagascar,Penguins of Madagascar,2014,92.0,"Adventure,Animation,Comedy",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,penguins of madagascar2014,2014,1495,Penguins of Madagascar,Fox,83400000.0,289700000,2014,penguins of madagascar,58007,6.7,72551,236,penguins of madagascar,132000000,83350911,366942531,234942531,2.7798676590909093,2014,penguins of madagascar2014
649,22228,tt1915581,Magic Mike,Magic Mike,2012,110.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,magic mike2012,2012,772,Magic Mike,WB,113700000.0,53500000,2012,magic mike,39408,6.1,123955,3987,magic mike,7000000,113721571,170549753,163549753,24.36425042857143,2012,magic mike2012
650,22330,tt1920849,Bachelorette,Bachelorette,2012,87.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,bachelorette2012,2012,891,Bachelorette,RTWC,448000.0,11500000,2012,bachelorette,72609,5.3,43131,4734,bachelorette,3000000,446770,12577401,9577401,4.192467,2012,bachelorette2012
651,22380,tt1921064,Pompeii,Pompeii,2014,105.0,"Action,Adventure,Drama",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,pompeii2014,2014,1537,Pompeii,TriS,23200000.0,94600000,2014,pompeii,34879,5.5,100467,596,pompeii,80000000,23169033,108469033,28469033,1.3558629125,2014,pompeii2014
652,22426,tt1922612,Glee: The 3D Concert Movie,Glee: The 3D Concert Movie,2011,84.0,"Documentary,Music",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,glee the 3d concert movie2011,2011,484,Glee The 3D Concert Movie,Fox,11900000.0,6800000,2011,glee the 3d concert movie,51190,5.4,5449,3789,glee the 3d concert movie,9000000,11862398,17462398,8462398,1.9402664444444444,2011,glee the 3d concert movie2011
653,22460,tt1922777,Sinister,Sinister,2012,110.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,sinister2012,2012,808,Sinister,LG/S,48100000.0,29600000,2012,sinister,49451,6.8,198345,4668,sinister,3000000,48086903,87727807,84727807,29.24260233333333,2012,sinister2012
654,22634,tt1929263,Heaven Is for Real,Heaven Is for Real,2014,99.0,"Biography,Drama,Family",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,heaven is for real2014,2014,1546,Heaven is for Real,TriS,91400000.0,9900000,2014,heaven is for real,49456,5.8,24267,3345,heaven is for real,12000000,91386097,100916299,88916299,8.409691583333334,2014,heaven is for real2014
655,22725,tt1931435,The Big Wedding,The Big Wedding,2013,89.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the big wedding2013,2013,1240,The Big Wedding,LGF,21800000.0,24700000,2013,the big wedding,2262,5.6,44221,1786,the big wedding,32500000,21819348,48425971,15925971,1.4900298769230769,2013,the big wedding2013
