,Unnamed: 0_x,tconst,primary_title,original_title,start_year,runtime_minutes,genres,Action,Crime,Drama,Biography,Comedy,Fantasy,Horror,Thriller,Adventure,Animation,Documentary,History,Mystery,Science Fiction,Romance,Family,War,Music,Sport,Western,Musical,Adult,News,Link,start_year_str,Unnamed: 0_y,Title,Studio,Domestic Gross,Foreign Gross,Year,Clean Title
358,6712,tt1327709,Cyrus,Cyrus,2010,87.0,"Crime,Horror,Mystery",False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,cyrus2010,2010,171,Cyrus,FoxS,7500000.0,2500000,2010,cyrus
359,6789,tt1336617,Cyrus,Cyrus,2010,91.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,cyrus2010,2010,171,Cyrus,FoxS,7500000.0,2500000,2010,cyrus
360,6762,tt1333125,Movie 43,Movie 43,2013,94.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,movie 432013,2013,1250,Movie 43,Rela.,8800000.0,23600000,2013,movie 43
361,6765,tt1334260,Never Let Me Go,Never Let Me Go,2010,103.0,"Drama,Romance,Sci-Fi",False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,never let me go2010,2010,177,Never Let Me Go,FoxS,2400000.0,7000000,2010,never let me go
362,6770,tt1334470,Raavan,Raavan,2010,130.0,"Action,Adventure,Crime",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,raavan2010,2010,228,Raavan,Relbig.,709000.0,648000,2010,raavan
363,6772,tt1334512,Arthur,Arthur,2011,110.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,arthur2011,2011,437,Arthur,WB,33000000.0,12700000,2011,arthur
364,6778,tt1335975,47 Ronin,47 Ronin,2013,128.0,"Action,Adventure,Drama",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47 ronin2013,2013,1178,47 Ronin,Uni.,38400000.0,113400000,2013,47 ronin
365,6788,tt1336608,Rock of Ages,Rock of Ages,2012,123.0,"Comedy,Drama,Musical",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,rock of ages2012,2012,820,Rock of Ages,WB (NL),38500000.0,20900000,2012,rock of ages
366,6834,tt1340138,Terminator Genisys,Terminator Genisys,2015,126.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,terminator genisys2015,2015,1888,Terminator: Genisys,Par.,89800000.0,350800000,2015,terminator genisys
367,6849,tt1340800,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy,2011,122.0,"Drama,Mystery,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,tinker tailor soldier spy2011,2011,410,"Tinker, Tailor, Soldier, Spy",Focus,24100000.0,56500000,2011,tinker tailor soldier spy
368,6854,tt1341167,Four Lions,Four Lions,2010,97.0,"Comedy,Crime,Drama",False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,four lions2010,2010,199,Four Lions,Drft.,305000.0,4400000,2010,four lions
369,6855,tt1341188,How Do You Know,How Do You Know,2010,121.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,how do you know2010,2010,107,How Do You Know,Sony,30200000.0,18500000,2010,how do you know
370,6874,tt1343092,The Great Gatsby,The Great Gatsby,2013,143.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the great gatsby2013,2013,1146,The Great Gatsby,WB,144800000.0,208800000,2013,the great gatsby
371,6881,tt1343727,Dredd,Dredd,2012,95.0,"Action,Crime,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,dredd2012,2012,841,Dredd,LGF,13400000.0,22200000,2012,dredd
372,6900,tt1345836,The Dark Knight Rises,The Dark Knight Rises,2012,164.0,"Action,Thriller",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the dark knight rises2012,2012,729,The Dark Knight Rises,WB,448100000.0,636800000,2012,the dark knight rises
373,6932,tt1351685,Jack the Giant Slayer,Jack the Giant Slayer,2013,114.0,"Adventure,Fantasy",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,jack the giant slayer2013,2013,1168,Jack the Giant Slayer,WB (NL),65200000.0,132500000,2013,jack the giant slayer
374,6949,tt1355630,If I Stay,If I Stay,2014,107.0,"Drama,Fantasy,Music",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,if i stay2014,2014,1559,If I Stay,WB (NL),50500000.0,28400000,2014,if i stay
375,6950,tt1355631,The Infiltrator,The Infiltrator,2016,127.0,"Biography,Crime,Drama",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the infiltrator2016,2016,2482,The Infiltrator,BG,15400000.0,,2016,the infiltrator
376,6953,tt1355644,Passengers,Passengers,2016,116.0,"Drama,Romance,Sci-Fi",False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,passengers2016,2016,2350,Passengers,Sony,100000000.0,203100000,2016,passengers
377,6954,tt1355683,Black Mass,Black Mass,2015,123.0,"Biography,Crime,Drama",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,black mass2015,2015,1939,Black Mass,WB,62600000.0,37200000,2015,black mass
378,6962,tt1356864,I'm Still Here,I'm Still Here,2010,108.0,"Comedy,Drama,Music",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,im still here2010,2010,261,I'm Still Here,Magn.,409000.0,160000,2010,im still here
379,6975,tt1361313,The Extra Man,The Extra Man,2010,108.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the extra man2010,2010,266,The Extra Man,Magn.,453000.0,4500,2010,the extra man
380,7011,tt1365519,Tomb Raider,Tomb Raider,2018,119.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,tomb raider2018,2018,3114,Tomb Raider,WB,58300000.0,216400000,2018,tomb raider
381,7013,tt1366344,The Sitter,The Sitter,2011,81.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the sitter2011,2011,456,The Sitter,Fox,30400000.0,4500000,2011,the sitter
382,7014,tt1366365,The Cold Light of Day,The Cold Light of Day,2012,93.0,"Action,Thriller",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the cold light of day2012,2012,875,The Cold Light of Day,LG/S,3800000.0,13100000,2012,the cold light of day
383,7023,tt1368440,Branded,Branded,2012,106.0,"Drama,Fantasy,Thriller",False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,branded2012,2012,938,Branded,RAtt.,354000.0,3400000,2012,branded
384,7039,tt1371111,Cloud Atlas,Cloud Atlas,2012,172.0,"Action,Drama,Mystery",True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,cloud atlas2012,2012,782,Cloud Atlas,WB,27100000.0,103400000,2012,cloud atlas
385,7042,tt1371150,This Is Where I Leave You,This Is Where I Leave You,2014,103.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,this is where i leave you2014,2014,1590,This is Where I Leave You,WB,34300000.0,7000000,2014,this is where i leave you
386,7043,tt1371155,Made in Dagenham,Made in Dagenham,2010,113.0,"Biography,Comedy,Drama",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,made in dagenham2010,2010,162,Made in Dagenham,SPC,1100000.0,11300000,2010,made in dagenham
387,7053,tt1373156,Karthik Calling Karthik,Karthik Calling Karthik,2010,135.0,"Drama,Mystery,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,karthik calling karthik2010,2010,279,Karthik Calling Karthik,Eros,286000.0,7100,2010,karthik calling karthik
388,7061,tt1374989,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies,2016,108.0,"Action,Comedy,Horror",True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,pride and prejudice and zombies2016,2016,2481,Pride and Prejudice and Zombies,SGem,10900000.0,5500000,2016,pride and prejudice and zombies
389,7066,tt1375666,Inception,Inception,2010,148.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,inception2010,2010,3,Inception,WB,292600000.0,535700000,2010,inception
390,7068,tt1375670,Grown Ups,Grown Ups,2010,102.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,grown ups2010,2010,27,Grown Ups,Sony,162000000.0,109400000,2010,grown ups
391,7071,tt1375789,Race 2,Race 2,2013,150.0,"Action,Crime,Thriller",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,race 22013,2013,1349,Race 2,UTV,1600000.0,,2013,race 2
392,7155,tt1385826,The Adjustment Bureau,The Adjustment Bureau,2011,106.0,"Romance,Sci-Fi,Thriller",False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,the adjustment bureau2011,2011,390,The Adjustment Bureau,Uni.,62500000.0,65400000,2011,the adjustment bureau
393,7156,tt1385867,Cop Out,Cop Out,2010,107.0,"Action,Comedy,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,cop out2010,2010,99,Cop Out,WB,44900000.0,10700000,2010,cop out
394,7160,tt1386588,The Other Guys,The Other Guys,2010,107.0,"Action,Comedy,Crime",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the other guys2010,2010,42,The Other Guys,Sony,119200000.0,51200000,2010,the other guys
395,7163,tt1386697,Suicide Squad,Suicide Squad,2016,123.0,"Action,Adventure,Fantasy",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,suicide squad2016,2016,2331,Suicide Squad,WB,325100000.0,421700000,2016,suicide squad
396,7164,tt1386703,Total Recall,Total Recall,2012,118.0,"Action,Adventure,Mystery",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,total recall2012,2012,766,Total Recall,Sony,58900000.0,139600000,2012,total recall
397,7181,tt1389072,Downsizing,Downsizing,2017,135.0,"Drama,Sci-Fi",False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,downsizing2017,2017,2856,Downsizing,Par.,24400000.0,30600000,2017,downsizing
398,7184,tt1389127,Texas Killing Fields,Texas Killing Fields,2011,105.0,"Crime,Drama,History",False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,texas killing fields2011,2011,599,Texas Killing Fields,Anch.,45500.0,912000,2011,texas killing fields
399,7185,tt1389137,We Bought a Zoo,We Bought a Zoo,2011,124.0,"Comedy,Drama,Family",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,we bought a zoo2011,2011,391,We Bought a Zoo,Fox,75600000.0,44500000,2011,we bought a zoo
400,7186,tt1389139,When the Bough Breaks,When the Bough Breaks,2016,107.0,"Crime,Drama,Horror",False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,when the bough breaks2016,2016,2449,When the Bough Breaks,SGem,29700000.0,911000,2016,when the bough breaks
401,7191,tt1390411,In the Heart of the Sea,In the Heart of the Sea,2015,122.0,"Action,Adventure,Biography",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,in the heart of the sea2015,2015,1944,In the Heart of the Sea,WB,25000000.0,68900000,2015,in the heart of the sea
402,7212,tt1392170,The Hunger Games,The Hunger Games,2012,142.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,the hunger games2012,2012,735,The Hunger Games,LGF,408000000.0,286400000,2012,the hunger games
403,7213,tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,120.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,mad max fury road2015,2015,1891,Mad Max: Fury Road,WB,153600000.0,224800000,2015,mad max fury road
404,7214,tt1392197,Marmaduke,Marmaduke,2010,87.0,"Comedy,Family",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,marmaduke2010,2010,72,Marmaduke,Fox,33600000.0,50100000,2010,marmaduke
405,7215,tt1392214,Prisoners,Prisoners,2013,153.0,"Crime,Drama,Mystery",False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,prisoners2013,2013,1187,Prisoners,WB,61000000.0,61100000,2013,prisoners
